experiment_id,gene,missing_all,missing_labelled,missing_interior,missing_boundary,largest_connected_gap,slab_score,intensity_score
2661,Tfap2a,0.443751,0.0506202,0.0321595,0.167228,882,0.0887414,0.339005
79912548,Nrsn2,0.375921,0.0348322,0.0287743,0.073097,626,1,0.133833
1357,Gfap,0.420515,0.0486031,0.0346249,0.136897,1491,0.12593,0.17369
1988,Soga3,0.442527,0.0702362,0.0480001,0.210691,1409,0.111069,0.233119
367,Ripply3,0.394606,0.0612303,0.0464731,0.154445,1919,0.0969971,0.129868
74724760,Htr3a,0.381677,0.0869772,0.0815947,0.120976,1658,0.995649,0.0603332
1593,Srpr,0.411019,0.0434092,0.0292527,0.13283,1145,0.0521634,0.384561
73930820,Acyp2,0.480782,0.200781,0.200758,0.20093,5134,1,0.191553
77332684,Lypd6,0.370818,0.0469512,0.0398315,0.0919233,1145,1,0.0464643
2089,Agap3,0.427746,0.104417,0.0901866,0.194306,1677,0.626244,0.138818
890,Reln,0.195894,0.00640099,0.00303566,0.0276583,109,0.137506,0.213396
75147761,Igsf9b,0.345179,0.0402643,0.0346985,0.0754213,1886,0.0483564,0.255656
1607,Zfp423,0.508856,0.142775,0.121721,0.27577,1912,0.993246,0.0548466
2583,Slc18a1,0.424576,0.0400896,0.0253339,0.133295,1169,0.134704,0.0390573
758,Ogt,0.500533,0.103115,0.0827354,0.231842,2399,0.15688,0.208056
655116,Ugt8a,0.377603,0.0963484,0.0897082,0.138292,2705,0.452915,0.10661
74988747,Vegfa,0.363192,0.0390095,0.0345329,0.0672865,986,0.720841,0.233417
2603,Slc31a1,0.383804,0.0341492,0.0257755,0.0870424,1297,0.0799371,0.272997
70806049,Bdh2,0.45309,0.114074,0.104739,0.173039,4037,0.765332,0.0876831
293691,Slco3a1,0.463402,0.120396,0.10875,0.193957,2383,0.988994,0.348549
77371835,Vip,0.418149,0.126082,0.122732,0.14724,2616,1,0.0628768
73635796,Filip1,0.391587,0.136295,0.134029,0.15061,1658,1,0.109425
70743872,Gstm4,0.379028,0.0613733,0.0529492,0.114585,1418,1,0.457214
73769319,Clstn1,0.373643,0.044521,0.040549,0.0696107,1314,0.957282,0.154913
226,Cd81,0.424595,0.0626281,0.0471722,0.160256,1409,0.0649001,0.404496
71247615,Gpr6,0.385995,0.097905,0.089653,0.150029,2723,0.941294,0.131643
74425517,Atat1,0.395792,0.0821964,0.0786143,0.104823,1325,1,0.26358
75749415,Arsa,0.418293,0.117187,0.112724,0.145381,1658,1,0.248829
74988745,Cpne3,0.367266,0.0714274,0.0672996,0.0975015,1361,1,0.362283
72129283,Ufm1,0.358165,0.0385648,0.0312397,0.0848344,1658,0.0561056,0.183094
1902,Gm6740,0.416178,0.0500643,0.0335946,0.154096,1356,0.0525824,0.162753
1852,Slc9a8,0.398102,0.034864,0.0217647,0.117606,1145,0.0450387,0.414239
958,Sept5,0.328854,0.0220937,0.00956691,0.10122,389,0.218531,0.260147
2143,Eif4a3,0.429083,0.0533204,0.035232,0.167577,1409,0.0626259,0.342538
70814345,Cdc42ep1,0.312391,0.0363729,0.0311293,0.0694945,1658,0.0498643,0.331088
75080644,Synpo,0.373266,0.103528,0.097049,0.144451,1409,1,0.223118
75042264,Cth,0.513783,0.212837,0.200924,0.288088,2740,1,0.0574414
1450,Dlx5,0.570365,0.240776,0.226957,0.328065,2287,1,0.272999
71670734,Ust,0.390765,0.122508,0.117323,0.155259,2488,1,0.620072
73512350,LOC436099,0.377358,0.0771772,0.0722486,0.108309,1154,1,0.220741
73521005,Plxnd1,0.403663,0.0758907,0.063068,0.156886,1377,1,0.151788
112197625,Eno2,0.293656,0.036627,0.0332818,0.0577571,1183,1,0.117355
72472798,Ern2,0.340321,0.0267158,0.021176,0.0617083,1145,0.0450387,0.325619
72128775,Cemip,0.422831,0.1274,0.124112,0.14817,2465,1,0.120559
71717137,Rasl11b,0.367059,0.0318938,0.0259227,0.0696107,1409,0.0537114,0.216648
73992916,Rasgrf2,0.357173,0.0170587,0.0116827,0.0510169,626,0.0347568,0.142198
74272054,Adam19,0.402031,0.0767325,0.0717702,0.108077,1475,1,0.0963854
83167,Tm2d3,0.539667,0.239219,0.230802,0.292388,1962,1,0.196924
77925097,Tnfrsf25,0.443757,0.220604,0.220241,0.222894,5423,1,0.0990067
70928196,Adk,0.377095,0.033498,0.0262722,0.07914,1409,0.0534292,0.211316
72283812,Fstl5,0.315761,0.0311314,0.0259227,0.0640325,1409,0.0537114,0.101698
76085742,Nlk,0.382706,0.113661,0.109118,0.142359,1658,0.992685,0.198455
74882657,Mfn2,0.368854,0.0365317,0.0296942,0.0797211,1566,0.0524587,0.240069
72081514,Serpina3k,0.343886,0.0490319,0.0441918,0.0796049,1549,1,0.106994
75144621,Uts2b,0.346629,0.0881526,0.0857711,0.103196,1366,1,0.188014
74988626,Rab12,0.395585,0.0786385,0.0729477,0.114585,2524,0.840022,0.265426
73992920,Opcml,0.345763,0.0316873,0.0260146,0.0675189,1409,0.0537114,0.418474
73929869,Stim2,0.303993,0.0380883,0.0313868,0.0804184,1658,0.0498643,0.393677
1492,Ephb3,0.577658,0.285456,0.271664,0.372574,1662,1,0.300202
74363353,Ckap2,0.401322,0.159215,0.154892,0.186519,2553,0.979058,0.0863592
1986,C2cd2,0.42125,0.0737782,0.0577142,0.175247,1890,0.358132,0.38905
1023,Syt2,0.442282,0.0538446,0.0385988,0.150145,1658,0.0498643,0.394711
75145998,Ggt7,0.406161,0.0897886,0.0835265,0.129343,1618,0.995074,0.295039
293666,Uck1,0.438679,0.0986674,0.0855871,0.18129,1409,0.999083,0.305919
74988461,Tmem109,0.393319,0.094903,0.0899106,0.126438,1658,0.943396,0.368537
73818757,Gmppa,0.407209,0.0454582,0.0374765,0.0958745,1658,1,0.124688
71249079,Glt8d2,0.440644,0.107483,0.100526,0.151424,1658,1,0.152119
74743258,Pacrg,0.410774,0.0909163,0.084428,0.1319,1145,1,0.180946
71836885,Tnfrsf21,0.389152,0.0625804,0.0535011,0.11993,942,1,0.261958
70743878,Nab1,0.379279,0.0588161,0.047669,0.129227,1409,1,0.284727
1673,Brd8,0.464212,0.0908051,0.0754866,0.187565,1092,0.440415,0.185735
77414160,Gng2,0.407159,0.143411,0.134636,0.198838,5187,0.568949,0.0518174
808,Pld3,0.44677,0.0535587,0.0364463,0.16165,1434,0.111294,0.105498
1611,Gba,0.457854,0.0593402,0.0430879,0.161999,1409,0.0536569,0.171393
79568028,Efr3a,0.282716,0.0341174,0.0288847,0.0671702,1409,0.0553508,0.179083
2511,Pvrl4,0.374164,0.0499849,0.044339,0.0856479,1600,0.417573,0.371773
72472772,Cthrc1,0.389553,0.087152,0.0837841,0.108425,2616,1,0.136918
74047855,Slc25a10,0.357092,0.0270017,0.0211944,0.0636839,1145,0.0450387,0.665396
74958491,Iars2,0.329576,0.0350546,0.0293631,0.0710052,1145,0.17115,0.172612
75551460,Chrna2,0.422423,0.130926,0.126136,0.161185,1658,0.990338,0.583911
1655,Ppp2r2b,0.374082,0.0396766,0.0265666,0.122487,1023,0.0488329,0.358164
74640883,Gucy2f,0.378915,0.0592926,0.0522685,0.103661,1658,1,0.150282
73520987,Hsd11b1,0.38934,0.102098,0.0897266,0.180244,1754,1,0.0925628
73817928,Gem,0.336963,0.0417732,0.035048,0.0842533,1890,0.0483564,0.211324
72283789,Tiam1,0.359445,0.0969361,0.0946388,0.111447,3486,0.662235,0.268343
1629,Kctd5,0.420597,0.068219,0.050631,0.179314,1926,1,0.134003
77925143,Cirh1a,0.410504,0.164679,0.163852,0.169901,4420,0.993557,0.110558
7,Gtf3c2,0.393363,0.0449975,0.0299334,0.140151,1098,0.0967204,0.378645
71670677,Npnt,0.393031,0.0945059,0.0892851,0.127484,1145,1,0.232357
73992711,B3gnt5,0.385103,0.0434569,0.0353976,0.0943637,1890,0.0480741,0.0461214
276075,Pygb,0.364504,0.0827999,0.0762041,0.124463,1284,0.521197,0.242295
930,Sbno1,0.540583,0.224051,0.215403,0.278675,1235,1,0.293151
75079745,Ctla4,0.473419,0.184295,0.178828,0.218826,2718,1,0.12583
79556646,Lrp5,0.424444,0.149129,0.148876,0.150726,2740,1,0.167738
80343383,Cdkn1a,0.421952,0.137883,0.128822,0.195119,1890,1,0.190521
73718057,Scg3,0.335626,0.0407567,0.0348088,0.0783266,1890,0.0483564,0.121438
74581447,Pex5l,0.370912,0.0280182,0.0214336,0.0696107,1145,0.0450387,0.184936
70612726,Galns,0.39219,0.0517797,0.0466571,0.0841371,1145,0.242143,0.406668
72119660,Kcnj5,0.423515,0.0988898,0.0944365,0.127019,1351,1,0.0556817
2367,Lat,0.462643,0.0665989,0.0509254,0.165601,1417,1,0.362335
75080238,Tekt1,0.367253,0.0615798,0.0541634,0.108425,1890,0.618294,0.0946626
1980,Olfml2b,0.440901,0.0481424,0.0311293,0.155607,1154,0.171928,0.217198
2363,Aff4,0.373065,0.0642005,0.0496928,0.15584,1542,0.0927463,0.386336
72104184,Fabp7,0.37171,0.0350387,0.0271921,0.084602,1409,0.146587,0.14352
1512,Myb,0.435924,0.063724,0.0480553,0.162696,1418,1,0.390467
74641209,TC1541413,0.387137,0.0564653,0.051091,0.0904126,1409,1,0.232324
73512197,Sirpa,0.348681,0.084563,0.0791478,0.118768,1409,0.980057,0.359653
72340236,AW046396,0.384696,0.0572595,0.0510358,0.0965718,1154,0.835966,0.235228
77278965,Mylip,0.364498,0.118188,0.114656,0.1405,1409,1,0.15128
71670480,Insrr,0.418758,0.110913,0.106579,0.138292,1658,1,0.12152
73512192,Rasa2,0.393972,0.0763354,0.0723406,0.101569,1409,1,0.211098
112197858,Creb3l1,0.558302,0.376896,0.368547,0.429634,2949,1,0.356209
143,Bace2,0.388185,0.0562747,0.0451485,0.126554,1215,0.60778,0.0548387
75774105,Alg5,0.482577,0.207357,0.203095,0.234282,6317,1,0.389846
1579,Atp5a1,0.41331,0.0374529,0.022979,0.128879,1092,0.203445,0.148261
356086,Abcd1,0.469107,0.103623,0.0899842,0.189773,1658,1,0.363566
74425542,Akr1c18,0.383302,0.0934735,0.0879788,0.128181,1546,0.509577,0.104951
75042250,Gbe1,0.371615,0.0691879,0.0628841,0.109006,1375,0.629941,0.297395
74882217,Tmx4,0.376109,0.0373259,0.0315708,0.0736781,882,1,0.249244
2739,Ywhae,0.459749,0.0709509,0.0546234,0.174085,882,0.656992,0.184375
70813921,Gch1,0.361925,0.0218237,0.0164661,0.0556653,882,0.0517241,0.111479
74363354,N4bp2,0.422078,0.174113,0.168488,0.209646,2390,0.75775,0.462542
77340462,BC053994,0.446939,0.203323,0.20326,0.203719,2666,0.915189,0.204463
1297,Tacr3,0.503483,0.0666307,0.0441918,0.208367,1145,0.944334,0.0951387
73512497,Dusp3,0.322534,0.0164869,0.0116275,0.0471819,626,0.0347568,0.140402
73930838,Asic2,0.365872,0.0393907,0.0316628,0.0882045,1658,0.0496294,0.219461
321201,BC005537,0.483324,0.170428,0.159308,0.240674,3105,1,0.178684
74957908,Ubr1,0.453793,0.110358,0.104408,0.147937,2688,1,0.324808
73817986,Exoc6,0.374208,0.0459505,0.0376237,0.0985474,1890,0.229044,0.250991
77869840,Acan,0.3843,0.12929,0.123781,0.164091,1135,1,0.0595806
72008493,Wnt9a,0.364096,0.0268746,0.0212496,0.0624056,1145,0.0450387,0.0794361
74047921,Podxl2,0.376172,0.0465382,0.0390772,0.0936665,2110,0.040966,0.271999
74272052,Map7d2,0.40478,0.0774949,0.0729109,0.10645,1409,1,0.352412
75749399,Cul4a,0.380428,0.112645,0.105733,0.156304,2177,1,0.230891
77280426,Arrdc3,0.35433,0.0322114,0.0266218,0.0675189,1409,0.0537114,0.218706
1209,Gng3,0.408872,0.0391683,0.0244508,0.132132,882,0.0488329,0.238075
1175,Cnp,0.480286,0.0729205,0.056592,0.17606,1658,0.621314,0.119148
70431432,Inhba,0.388775,0.0363888,0.0284984,0.0862289,906,0.396509,0.277272
72119591,Ngef,0.412814,0.0814816,0.0774552,0.106915,1361,1,0.271946
227159,Wdr5,0.465574,0.0873267,0.0641535,0.233701,1934,0.288243,0.203611
73592540,Col4a2,0.404385,0.0409314,0.0330794,0.0905288,1658,0.119,0.20946
2557,Frrs1,0.478227,0.141521,0.127424,0.230564,1916,1,0.246667
1762,Kcnk13,0.404918,0.0334186,0.0193546,0.122255,626,0.0511108,0.341851
71836882,Nudt4,0.351154,0.0380406,0.0314788,0.0794887,1658,0.0660066,0.207732
74750054,Cacng7,0.412883,0.091917,0.0886779,0.112377,2565,1,0.17488
74819256,Il13ra1,0.425976,0.0875332,0.0796446,0.137362,1145,1,0.129049
74511880,Daam2,0.366657,0.0379453,0.0308349,0.0828588,1658,0.0498643,0.229175
73520983,H2-Eb1,0.339392,0.0333074,0.0272473,0.0715863,1461,0.0534292,0.0304392
2153,Dnajb12,0.445182,0.0491431,0.0312397,0.162231,949,0.113246,0.183492
72080175,Trnp1,0.359665,0.0457599,0.0369982,0.101104,1890,0.130919,0.215467
79567753,Mtmr7,0.375726,0.0812751,0.0769033,0.10889,1145,1,0.210476
73732148,Twf2,0.367272,0.0643276,0.0598852,0.0923881,1136,0.420308,0.352311
71924087,Ank2,0.364912,0.0810527,0.0769769,0.106798,1658,1,0.780323
276276,Asb8,0.452525,0.0793532,0.0623321,0.186868,1894,0.969948,0.421934
74881515,Acacb,0.368389,0.0610874,0.0554697,0.0965718,1182,1,0.157895
73616036,Mgat5b,0.397863,0.0637875,0.0600876,0.0871586,1952,0.526313,0.29463
70301083,Nrxn1,0.398441,0.0374053,0.0307061,0.0797211,1658,0.0498643,0.245834
71250308,Styk1,0.430106,0.0784955,0.0708136,0.127019,2019,0.578191,0.0551258
75080633,Capzb,0.35074,0.0696167,0.065331,0.096688,1409,1,0.147033
130913,Rarg,0.453354,0.0693944,0.0535379,0.169553,1890,0.841202,0.291174
71717592,Smoc1,0.354751,0.0371512,0.0305405,0.0789076,1658,0.0498643,0.0967127
112647321,Gdnf,0.341288,0.118077,0.112595,0.152702,1413,0.782655,0.400828
323595,Uqcrb,0.412626,0.103575,0.0967362,0.146775,2110,0.813749,0.23708
77280329,Arhgef10,0.417641,0.136533,0.129668,0.179895,1215,1,0.0919112
39,Cnih3,0.58964,0.285884,0.259595,0.451947,11816,0.361641,0.0936868
77371797,Ctss,0.3769,0.126241,0.122953,0.147008,2950,1,0.161992
74988273,Dnah12,0.452211,0.143363,0.131987,0.215224,4403,0.948819,0.0900624
74363348,Fam184a,0.362835,0.0405025,0.03135,0.0983149,1658,0.0498643,0.623737
73931382,Frmd6,0.402201,0.0795279,0.0726901,0.122719,1306,1,0.0966457
953,Sema5b,0.376467,0.0416462,0.026401,0.137943,910,0.0779735,0.0418569
1571,Slc20a1,0.422932,0.0417256,0.0269713,0.134922,1418,0.0531469,0.310949
75651166,Ube2e3,0.343666,0.0811639,0.0752658,0.11842,1658,1,0.159597
74819232,Hdlbp,0.341137,0.0544958,0.0493064,0.0872748,1409,0.982212,0.161329
77280432,Coro6,0.337522,0.0274782,0.0223351,0.0599651,1206,0.0568482,0.0913181
74819696,Tgfbr2,0.403167,0.102543,0.100379,0.116212,4309,0.676545,0.0636959
75934917,Rps4l,0.44232,0.152623,0.147349,0.185938,1808,1,0.368182
73992720,Dlgap2,0.379455,0.0343875,0.0269345,0.0814643,1288,0.194377,0.333453
72472778,D830029A09Rik,0.367285,0.0445846,0.0379365,0.0865776,1409,0.990521,0.181165
74658019,Arl10,0.38172,0.0572595,0.050631,0.0991284,1658,0.856767,0.48081
74724659,Ccr10,0.419511,0.0818787,0.0752291,0.123881,1145,1,0.138656
73992710,Plekha7,0.382486,0.0443304,0.0361519,0.0959907,1890,0.158518,0.30781
74658111,Ccdc92,0.409632,0.101955,0.0915848,0.167461,2523,0.516127,0.246472
74047774,Spint2,0.389328,0.0574501,0.0516613,0.0940151,1379,0.491587,0.22532
73592537,Tmem65,0.362314,0.0415191,0.034772,0.0841371,1890,0.0483564,0.25978
72109633,Chst2,0.352956,0.0646929,0.0601612,0.0933178,1409,0.956219,0.143261
67850946,Prpf6,0.484365,0.185041,0.181091,0.209994,2353,1,0.224303
76085748,Ltbp4,0.405791,0.0571007,0.0407146,0.160604,1890,0.0761101,0.205945
73521805,Rab3c,0.365866,0.0585619,0.0497296,0.114352,1890,0.72128,0.17826
79488927,Tcf4,0.377088,0.0932988,0.0918608,0.102382,1330,1,0.211427
73771239,Dusp10,0.377773,0.127639,0.119053,0.181871,4575,0.842238,0.168952
74581450,Slc8a2,0.432365,0.102193,0.0962579,0.139686,2919,1,0.169474
74357565,Mum1l1,0.37171,0.0330215,0.0266402,0.0733295,1409,0.0537114,0.247498
77278973,Serinc5,0.33154,0.0352769,0.0275417,0.0841371,1409,0.284483,0.110675
72081416,Acadl,0.305801,0.0856589,0.0824778,0.105752,1905,0.931525,0.154784
74581396,Net1,0.411019,0.097762,0.0917688,0.135619,1658,0.885386,0.417335
80343334,Kiss1r,0.281348,0.0419638,0.0362255,0.0782103,1409,0.972077,0.0273563
1633,Sh2b3,0.455287,0.0718722,0.0563712,0.169785,1272,1,0.176462
2241,Fzd4,0.410511,0.058149,0.0466571,0.130738,1994,0.202075,0.0369033
71063715,Mapk8,0.337384,0.0407567,0.034772,0.078559,1890,0.0483564,0.274422
506,Gnao1,0.356226,0.0435522,0.0283144,0.139802,1168,0.165867,0.128538
166,Bsg,0.401705,0.0339586,0.0199065,0.122719,626,0.0511108,0.123856
77280419,Atpaf1,0.386095,0.0829111,0.0778784,0.114701,1409,1,0.242569
74581394,Pltp,0.35632,0.0568942,0.0510542,0.0937827,1701,0.671205,0.132683
74988741,Kansl3,0.355278,0.0408043,0.0349928,0.0775131,1890,0.049176,0.269114
74988763,Gpd1l,0.256939,0.000524151,9.19895e-05,0.00325392,5,0.0207469,0.185816
2597,Slc26a8,0.443186,0.0593879,0.0434743,0.159907,1409,0.0587869,0.397331
2460,Pafah1b1,0.432848,0.0796709,0.0645951,0.174898,1890,0.846618,0.136312
74881855,Plekhg5,0.398064,0.0449817,0.0373294,0.0933178,1658,0.966581,0.393894
73818755,B3gat1,0.410234,0.0866278,0.0795342,0.131435,2665,1,0.245463
73931630,D8Ertd82e,0.435378,0.11112,0.102513,0.165485,1880,1,0.414239
71836880,Dbi,0.392121,0.106069,0.097049,0.163045,2979,1,0.568284
70928271,Alcam,0.369306,0.0271605,0.0211024,0.0654271,1145,0.0450387,0.24684
73615804,Pgr15l,0.402332,0.115948,0.105898,0.179431,2110,0.74342,0.215682
70634296,Bag2,0.367178,0.0427103,0.0371454,0.0778617,1145,0.250445,0.5999
79912546,Flt3l,0.504437,0.229483,0.23071,0.221732,5912,1,0.0325145
2478,Pgrmc1,0.400832,0.050239,0.0356,0.142708,1425,0.110583,0.170172
73636090,B4galnt3,0.396771,0.067536,0.061449,0.105985,1340,1,0.33199
72081515,Tanc1,0.378764,0.036087,0.0305037,0.0713539,1658,0.0498643,0.134879
71924279,Fam167a,0.42162,0.117775,0.110921,0.161069,3722,1,0.227142
74047923,Abhd6,0.396345,0.0482219,0.0414505,0.0909936,1145,1,0.194037
75147767,Adam33,0.375475,0.0534951,0.0466571,0.096688,1658,1,0.267763
73994715,Lyst,0.409117,0.0706174,0.0628473,0.119698,2110,1,0.594013
75774676,Gdap1l1,0.358027,0.0527804,0.0473562,0.0870424,1890,0.892704,0.158209
79490122,Camk2a,0.356872,0.0416303,0.0374581,0.0679837,1154,1,0.360795
67853369,Kcnj14,0.415262,0.0978732,0.0924679,0.132016,1658,0.965096,0.534548
74425539,Cda,0.446669,0.16155,0.157964,0.184195,1658,1,0.440119
287,Col18a1,0.419586,0.0500484,0.0303933,0.174201,826,0.226181,0.0823689
1834,Six1,0.443456,0.0793532,0.0634728,0.179663,2496,0.997468,0.275184
1217,Icosl,0.478353,0.0579742,0.0397579,0.173039,1145,0.0552199,0.368379
77414923,Zfand3,0.383371,0.116282,0.110001,0.155956,1494,1,0.277119
73592529,Cdh10,0.372864,0.0395178,0.0326931,0.0826264,1343,0.453328,0.331878
77414589,Tmem64,0.427463,0.148541,0.141425,0.193492,1751,1,0.159914
79908848,Snca,0.44719,0.14843,0.142253,0.187449,2374,0.745537,0.55949
72283809,Strip2,0.371421,0.042345,0.0349192,0.0892504,1890,0.0483564,0.11646
1545,Trim25,0.440794,0.0600232,0.0396107,0.18896,1201,0.117333,0.0743585
71717686,Sh3bgrl2,0.382536,0.0664559,0.0648342,0.0766996,2379,0.596831,0.115482
72081406,Car12,0.340547,0.026557,0.0207712,0.0631028,1115,0.0440099,0.189962
74819465,Efcab6,0.384878,0.115091,0.113074,0.127833,1409,1,0.322517
70612727,Crip2,0.374383,0.0323703,0.0257019,0.0744916,1100,0.225893,0.35594
74363356,Fat4,0.340327,0.0828952,0.0756522,0.128646,2379,0.735766,0.0483612
74724775,Tppp,0.430532,0.123001,0.112963,0.186403,2631,0.944875,0.298255
1639,Slc25a22,0.433802,0.0560365,0.0396107,0.159791,1200,0.0679043,0.223914
71836874,Nmb,0.353991,0.0573866,0.0516797,0.093434,1409,0.68727,0.137809
74800882,Sorcs1,0.399746,0.0647247,0.0592781,0.0991284,1409,1,0.237783
74988738,Ubtf,0.349096,0.0555441,0.0514774,0.0812318,1505,1,0.271203
73520970,Fam163b,0.39347,0.0842135,0.0771424,0.128879,1409,0.993387,0.141903
73520993,Kctd12,0.376266,0.0772566,0.072359,0.108193,1409,1,0.177814
79591365,Slc6a3,0.322251,0.0628187,0.0574199,0.0969204,1465,0.388674,0.135154
2039,Ar,0.429974,0.121111,0.108308,0.201976,1542,1,0.535161
74512028,A830036E02Rik,0.33466,0.0323544,0.0268609,0.067054,1460,0.0531469,0.102949
80517343,Galr2,0.470852,0.242666,0.23599,0.284834,2542,0.543423,0.259823
1748,Homer1,0.467344,0.0522721,0.0346249,0.163742,942,0.0636937,0.152784
72129293,Lrrn1,0.383572,0.0575136,0.0521397,0.0914585,1263,1,0.210342
72129244,Mmp16,0.365948,0.0501596,0.0457924,0.0777455,1359,1,0.205676
61210,Adipor1,0.557498,0.218507,0.195183,0.365834,4375,0.805494,0.427929
75041575,Dscaml1,0.349391,0.0576407,0.0525628,0.0897153,1685,0.382817,0.172869
70928384,Anxa2,0.385474,0.0483966,0.0429039,0.0830912,1145,0.765379,0.0420359
71836871,Echdc2,0.36387,0.0700615,0.0664533,0.092853,1430,0.909552,0.527122
73512348,LOC434631,0.336015,0.0707762,0.0673364,0.0925044,1328,1,0.151071
74047876,Slc10a3,0.397732,0.0770501,0.0709055,0.115863,1584,1,0.220557
70743843,Plekha2,0.351512,0.0158992,0.0115171,0.0435793,626,0.0347568,0.424367
71249068,Rfx4,0.400845,0.0650264,0.0595724,0.099477,1409,1,0.104776
79567811,Gpr88,0.375827,0.0770343,0.0743276,0.0941313,1397,0.973134,0.254292
70805906,Rtn4,0.383051,0.0276212,0.0211392,0.0685648,1145,0.0450387,0.173301
74881889,Bche,0.37471,0.0807986,0.0742172,0.122371,1658,1,0.103877
323590,Mocs1,0.423001,0.110898,0.100876,0.174201,2003,0.371683,0.387114
74819460,Lpin1,0.449035,0.088502,0.0819995,0.129576,1890,1,0.5297
74583118,Eid1,0.405508,0.0461411,0.0400155,0.0848344,1168,1,0.117612
77332686,Ece2,0.375293,0.0534792,0.0475402,0.0909936,997,1,0.172339
2389,Madcam1,0.384758,0.0218714,0.00929094,0.101336,285,0.97992,0.430048
655497,Nnat,0.488809,0.187265,0.182158,0.219524,2932,1,0.274195
827,Pnck,0.483204,0.128512,0.113294,0.224637,3639,0.777546,0.120583
74425545,Zdhhc9,0.361868,0.0483013,0.0414321,0.0916909,1658,1,0.237072
80516967,Sema5a,0.386679,0.148891,0.146043,0.16688,1886,0.845752,0.228404
2027,Ankrd10,0.389334,0.0537969,0.0384148,0.150959,1650,0.0563831,0.105204
544326,Phyhipl,0.376969,0.0339586,0.0271553,0.076932,1409,0.053839,0.292072
544901,Clptm1,0.355322,0.0284471,0.0232182,0.0614759,1262,0.0537114,0.129732
74988656,Scube3,0.451847,0.191823,0.190032,0.203138,2996,0.91519,0.426352
75651162,Zfpm2,0.363839,0.0471259,0.0400155,0.0920395,1145,0.979463,0.140914
75551467,Gabra6,0.370486,0.0666465,0.05271,0.154678,1658,0.923989,0.417372
75084501,Pak6,0.332582,0.0493496,0.0435111,0.0862289,1135,1,0.35391
73994717,Mal2,0.386936,0.0555123,0.0461604,0.114585,2110,0.409938,0.339344
74047913,Pi4k2a,0.390125,0.0770978,0.0691209,0.127484,1857,0.760583,0.278246
71924502,LOC432748,0.301112,0.0480948,0.0436766,0.0760023,760,0.645678,0.17541
73592530,Igfbp5,0.358322,0.0275417,0.0215072,0.0656595,1167,0.0462616,0.369529
74881514,Slc35e2,0.373203,0.0640576,0.0577142,0.104126,1361,1,0.339484
74511884,Rgs4,0.41326,0.0339904,0.0268793,0.0789076,1409,0.0537114,0.292253
77887886,Gldc,0.403224,0.1291,0.123836,0.162347,2158,1,0.142497
71358554,Pcdh18,0.371452,0.026954,0.0211024,0.0639163,1145,0.0450387,0.291553
71670735,Xk,0.354575,0.0572436,0.0512934,0.0948286,1890,0.991111,0.0546672
71717187,Fstl4,0.380371,0.0336886,0.0257203,0.0840209,1145,0.15307,0.204061
71836877,Upp1,0.364071,0.0714433,0.0661221,0.105055,1658,1,0.739586
72340208,A830039N20Rik,0.343798,0.0176464,0.0116827,0.0553167,626,0.0347568,0.150717
75041573,Rufy4,0.363481,0.0829429,0.0789638,0.108077,2489,0.644482,0.133477
2337,Kcne3,0.405251,0.0399466,0.0252971,0.132481,984,0.10567,0.322827
74819257,Dffa,0.41953,0.067123,0.0596276,0.114468,1145,1,0.280066
1051,Tsc22d1,0.432629,0.0383901,0.0245428,0.125857,966,0.0841282,0.151314
73925716,Lancl3,0.443669,0.123064,0.113129,0.185822,1368,1,0.708392
77414563,Ptcd2,0.395535,0.131006,0.128031,0.149797,1132,1,0.154215
2651,Syt4,0.479181,0.103544,0.085863,0.215224,2570,0.489188,0.268984
77332086,Nmbr,0.455444,0.208247,0.201862,0.248576,1974,1,0.120945
74881146,Itm2a,0.404768,0.0353881,0.0271369,0.0875073,1409,0.0760128,0.114923
1444,Wnt4,0.51426,0.129497,0.10829,0.263451,2110,0.978022,0.143722
70634108,Lrrc49,0.38258,0.0486666,0.0427751,0.0858803,1170,0.685867,0.160538
74641313,Gpr17,0.345016,0.101272,0.0981161,0.121209,1658,1,0.19864
72472780,Esyt3,0.361611,0.0413126,0.0367958,0.0698431,1050,0.875664,0.0695536
71836903,Ehd3,0.365584,0.0495243,0.0420208,0.0969204,1890,0.763521,0.166381
70560278,Gpr165,0.399596,0.0611986,0.0540899,0.106101,1658,0.92623,0.290003
544712,Cntnap2,0.401629,0.0529074,0.0467859,0.0915747,1590,0.672132,0.258274
73718048,Agpat4,0.392127,0.0627869,0.0553961,0.109471,1890,1,0.251065
71717305,Galnt16,0.390332,0.0374847,0.0306141,0.0808832,1120,0.956176,0.207703
1379,Msto1,0.453994,0.10834,0.0954668,0.189657,2112,1,0.091259
74819230,Tomm20,0.404215,0.0957607,0.0881444,0.14387,1982,0.952312,0.119865
79556632,Syt12,0.428147,0.158532,0.152077,0.199303,2979,0.925845,0.357977
71020390,Stt3b,0.348418,0.0364364,0.0305037,0.0739105,1658,0.0498643,0.296093
337,Ddx3x,0.399966,0.0456488,0.0285352,0.153748,723,0.222177,0.0784009
1371,Lrig1,0.387413,0.029686,0.0196122,0.0933178,927,0.11028,0.144036
74425554,Ldhd,0.41948,0.135151,0.130883,0.162115,1890,0.902462,0.228816
